age,gender,household,time,ward,year
57,m,s,2-3,03,19
57,w,s,0-1,03,19
57,m,m,0-1,03,19
57,m,m,0-1,03,19
62,m,s,2-3,03,19
62,m,s,2-3,03,19
62,w,s,0-1,03,19
62,w,s,0-1,03,19
67,m,s,2-3,03,19
67,m,s,2-3,03,19
67,m,s,2-3,03,19
67,m,s,4-7,03,19
67,m,s,4-7,03,19
67,w,s,0-1,03,19
67,w,s,0-1,03,19
67,w,s,0-1,03,19
67,m,m,0-1,03,19
67,m,m,0-1,03,19
72,m,s,4-7,03,19
72,m,s,4-7,03,19
72,m,s,4-7,03,19
72,m,s,4-7,03,19
72,w,s,2-3,03,19
72,w,s,2-3,03,19
72,m,m,0-1,03,19
72,m,m,0-1,03,19
72,w,m,0-1,03,19
77,m,s,4-7,03,19
77,m,s,4-7,03,19
77,m,s,4-7,03,19
77,m,s,8-14,03,19
77,m,s,8-14,03,19
77,m,s,8-14,03,19
77,m,s,8-14,03,19
77,m,s,8-14,03,19
77,w,s,2-3,03,19
77,w,s,2-3,03,19
77,w,s,2-3,03,19
77,w,s,2-3,03,19
77,w,s,2-3,03,19
77,w,s,2-3,03,19
77,m,m,0-1,03,19
77,m,m,0-1,03,19
77,m,m,0-1,03,19
77,m,m,0-1,03,19
77,w,m,0-1,03,19
77,w,m,0-1,03,19
82,m,s,8-14,03,19
82,m,s,15-30,03,19
82,m,s,15-30,03,19
82,m,s,15-30,03,19
82,m,s,15-30,03,19
82,w,s,2-3,03,19
82,w,s,2-3,03,19
82,w,s,2-3,03,19
82,w,s,2-3,03,19
82,w,s,4-7,03,19
82,w,s,4-7,03,19
82,w,s,4-7,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,m,m,0-1,03,19
82,w,m,0-1,03,19
87,m,s,31-90,03,19
87,m,s,31-90,03,19
87,m,s,31-90,03,19
87,w,s,4-7,03,19
87,w,s,4-7,03,19
87,w,s,4-7,03,19
87,w,s,4-7,03,19
87,w,s,15-30,03,19
87,w,s,15-30,03,19
87,w,s,15-30,03,19
87,w,s,15-30,03,19
87,w,s,31-90,03,19
87,w,s,31-90,03,19
87,m,m,0-1,03,19
87,m,m,2-3,03,19
87,m,m,2-3,03,19
87,m,m,4-7,03,19
87,m,m,8-14,03,19
87,w,m,0-1,03,19
87,w,m,0-1,03,19
87,w,m,2-3,03,19
87,w,m,2-3,03,19
87,w,m,4-7,03,19
12,m,m,0-1,04,19
22,m,s,0-1,04,19
22,m,s,0-1,04,19
22,m,s,0-1,04,19
22,w,s,0-1,04,19
27,m,s,0-1,04,19
27,w,s,0-1,04,19
27,w,m,0-1,04,19
27,w,m,0-1,04,19
32,m,s,0-1,04,19
32,m,s,0-1,04,19
32,w,s,0-1,04,19
32,m,m,0-1,04,19
32,m,m,0-1,04,19
32,m,m,0-1,04,19
32,w,m,0-1,04,19
32,w,m,0-1,04,19
37,m,s,0-1,04,19
37,m,s,0-1,04,19
37,m,s,0-1,04,19
37,m,s,0-1,04,19
37,w,s,0-1,04,19
37,w,s,0-1,04,19
37,m,m,0-1,04,19
37,w,m,0-1,04,19
42,m,s,0-1,04,19
42,m,s,0-1,04,19
42,w,s,0-1,04,19
42,m,m,0-1,04,19
42,w,m,0-1,04,19
47,m,s,0-1,04,19
47,m,s,0-1,04,19
47,m,s,0-1,04,19
47,m,s,0-1,04,19
47,m,s,0-1,04,19
47,m,s,0-1,04,19
47,m,m,0-1,04,19
47,w,m,0-1,04,19
52,m,s,0-1,04,19
52,m,s,0-1,04,19
52,m,s,0-1,04,19
52,m,s,0-1,04,19
52,m,s,0-1,04,19
52,m,s,0-1,04,19
52,m,s,2-3,04,19
52,m,s,2-3,04,19
52,w,s,0-1,04,19
52,w,s,0-1,04,19
52,m,m,0-1,04,19
52,m,m,0-1,04,19
52,w,m,0-1,04,19
52,w,m,0-1,04,19
52,w,m,0-1,04,19
52,w,m,0-1,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,m,s,2-3,04,19
57,w,s,0-1,04,19
57,w,s,0-1,04,19
57,w,s,0-1,04,19
57,w,s,0-1,04,19
57,m,m,0-1,04,19
57,m,m,0-1,04,19
57,m,m,0-1,04,19
57,w,m,0-1,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,m,s,2-3,04,19
62,w,s,0-1,04,19
62,w,s,0-1,04,19
62,m,m,0-1,04,19
62,m,m,0-1,04,19
62,m,m,0-1,04,19
62,m,m,0-1,04,19
62,m,m,0-1,04,19
62,m,m,0-1,04,19
62,w,m,0-1,04,19
67,m,s,2-3,04,19
67,m,s,2-3,04,19
67,m,s,2-3,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,m,s,4-7,04,19
67,w,s,0-1,04,19
67,w,s,2-3,04,19
67,w,s,2-3,04,19
67,w,s,2-3,04,19
67,m,m,0-1,04,19
67,m,m,0-1,04,19
67,m,m,0-1,04,19
67,m,m,0-1,04,19
67,m,m,0-1,04,19
67,m,m,0-1,04,19
67,w,m,0-1,04,19
67,w,m,0-1,04,19
72,m,s,4-7,04,19
72,m,s,4-7,04,19
72,m,s,4-7,04,19
72,m,s,4-7,04,19
72,m,s,4-7,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,m,s,8-14,04,19
72,w,s,2-3,04,19
72,w,s,2-3,04,19
72,m,m,0-1,04,19
72,m,m,0-1,04,19
72,m,m,0-1,04,19
72,w,m,0-1,04,19
72,w,m,0-1,04,19
72,w,m,0-1,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,m,s,8-14,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,w,s,2-3,04,19
77,m,m,0-1,04,19
77,m,m,0-1,04,19
77,m,m,0-1,04,19
77,m,m,0-1,04,19
77,m,m,0-1,04,19
77,m,m,0-1,04,19
77,w,m,0-1,04,19
77,w,m,0-1,04,19
77,w,m,0-1,04,19
77,w,m,0-1,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,8-14,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,m,s,15-30,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,2-3,04,19
82,w,s,4-7,04,19
82,w,s,4-7,04,19
82,w,s,4-7,04,19
82,w,s,4-7,04,19
82,w,s,4-7,04,19
82,w,s,4-7,04,19
82,m,m,0-1,04,19
82,m,m,0-1,04,19
82,m,m,0-1,04,19
82,m,m,0-1,04,19
82,m,m,0-1,04,19
82,m,m,0-1,04,19
82,w,m,0-1,04,19
82,w,m,0-1,04,19
82,w,m,0-1,04,19
82,w,m,0-1,04,19
82,w,m,0-1,04,19
82,w,m,0-1,04,19
87,m,s,15-30,04,19
87,m,s,15-30,04,19
87,m,s,15-30,04,19
87,m,s,15-30,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,m,s,31-90,04,19
87,w,s,4-7,04,19
87,w,s,4-7,04,19
87,w,s,4-7,04,19
87,w,s,4-7,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,8-14,04,19
87,w,s,15-30,04,19
87,w,s,15-30,04,19
87,w,s,15-30,04,19
87,w,s,15-30,04,19
87,w,s,15-30,04,19
87,w,s,31-90,04,19
87,w,s,91-180,04,19
87,w,s,91-180,04,19
87,m,m,0-1,04,19
87,m,m,0-1,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,2-3,04,19
87,m,m,4-7,04,19
87,m,m,4-7,04,19
87,w,m,0-1,04,19
87,w,m,0-1,04,19
87,w,m,0-1,04,19
87,w,m,0-1,04,19
87,w,m,0-1,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,2-3,04,19
87,w,m,4-7,04,19
87,w,m,8-14,04,19
87,w,m,8-14,04,19
87,w,m,15-30,04,19
17,m,s,0-1,05,19
17,w,s,0-1,05,19
22,m,s,0-1,05,19
22,m,s,0-1,05,19
22,m,m,0-1,05,19
27,m,s,0-1,05,19
32,m,s,0-1,05,19
32,w,m,0-1,05,19
37,w,s,0-1,05,19
37,w,s,0-1,05,19
37,w,s,0-1,05,19
37,m,m,0-1,05,19
42,w,s,0-1,05,19
42,w,s,0-1,05,19
47,m,s,0-1,05,19
47,m,s,0-1,05,19
47,m,s,0-1,05,19
47,w,s,0-1,05,19
47,w,m,0-1,05,19
52,m,s,0-1,05,19
52,m,s,0-1,05,19
52,m,s,2-3,05,19
52,m,s,2-3,05,19
52,w,s,0-1,05,19
52,w,s,0-1,05,19
52,m,m,0-1,05,19
52,w,m,0-1,05,19
52,w,m,0-1,05,19
57,m,s,2-3,05,19
57,m,s,2-3,05,19
57,m,s,2-3,05,19
57,w,s,0-1,05,19
57,m,m,0-1,05,19
57,m,m,0-1,05,19
57,m,m,0-1,05,19
57,w,m,0-1,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,m,s,2-3,05,19
62,w,s,2-3,05,19
62,w,s,2-3,05,19
62,m,m,0-1,05,19
62,m,m,0-1,05,19
67,m,s,2-3,05,19
67,m,s,2-3,05,19
67,m,s,4-7,05,19
67,m,s,4-7,05,19
67,m,s,4-7,05,19
67,m,s,4-7,05,19
67,m,s,4-7,05,19
67,m,s,4-7,05,19
67,w,s,2-3,05,19
67,m,m,0-1,05,19
67,w,m,0-1,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,4-7,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,m,s,8-14,05,19
72,w,s,2-3,05,19
72,w,s,2-3,05,19
72,w,s,2-3,05,19
72,w,s,2-3,05,19
72,w,s,2-3,05,19
72,w,s,2-3,05,19
72,m,m,0-1,05,19
72,m,m,0-1,05,19
72,m,m,0-1,05,19
72,m,m,0-1,05,19
72,m,m,0-1,05,19
72,w,m,0-1,05,19
77,m,s,8-14,05,19
77,m,s,8-14,05,19
77,m,s,8-14,05,19
77,m,s,8-14,05,19
77,m,s,15-30,05,19
77,m,s,15-30,05,19
77,m,s,15-30,05,19
77,m,s,15-30,05,19
77,m,s,15-30,05,19
77,m,s,15-30,05,19
77,w,s,2-3,05,19
77,w,s,2-3,05,19
77,w,s,2-3,05,19
77,w,s,2-3,05,19
77,w,s,2-3,05,19
77,w,s,2-3,05,19
77,m,m,0-1,05,19
77,m,m,0-1,05,19
77,m,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
77,w,m,0-1,05,19
82,m,s,15-30,05,19
82,m,s,15-30,05,19
82,m,s,15-30,05,19
82,m,s,31-90,05,19
82,m,s,31-90,05,19
82,w,s,2-3,05,19
82,w,s,2-3,05,19
82,w,s,4-7,05,19
82,w,s,4-7,05,19
82,w,s,4-7,05,19
82,w,s,4-7,05,19
82,w,s,4-7,05,19
82,m,m,0-1,05,19
82,m,m,0-1,05,19
82,m,m,0-1,05,19
82,m,m,0-1,05,19
82,w,m,0-1,05,19
87,m,s,31-90,05,19
87,m,s,31-90,05,19
87,m,s,31-90,05,19
87,m,s,31-90,05,19
87,w,s,4-7,05,19
87,w,s,4-7,05,19
87,w,s,4-7,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,8-14,05,19
87,w,s,31-90,05,19
87,w,s,31-90,05,19
87,w,s,31-90,05,19
87,w,s,31-90,05,19
87,w,s,181-365,05,19
87,w,s,181-365,05,19
87,w,s,>365,05,19
87,m,m,0-1,05,19
87,m,m,0-1,05,19
87,m,m,0-1,05,19
87,m,m,2-3,05,19
87,m,m,2-3,05,19
87,m,m,4-7,05,19
87,m,m,4-7,05,19
87,w,m,0-1,05,19
87,w,m,0-1,05,19
87,w,m,2-3,05,19
87,w,m,2-3,05,19
87,w,m,4-7,05,19
17,m,m,0-1,06,19
22,w,s,0-1,06,19
22,w,s,0-1,06,19
27,m,s,0-1,06,19
32,m,s,0-1,06,19
32,m,s,0-1,06,19
37,m,s,0-1,06,19
37,m,s,0-1,06,19
37,w,s,0-1,06,19
37,m,m,0-1,06,19
42,m,s,0-1,06,19
42,m,s,0-1,06,19
42,m,s,0-1,06,19
42,m,s,0-1,06,19
42,m,s,0-1,06,19
42,w,s,0-1,06,19
42,m,m,0-1,06,19
47,m,s,0-1,06,19
47,m,s,0-1,06,19
47,w,s,0-1,06,19
52,m,s,0-1,06,19
52,m,s,0-1,06,19
52,m,s,0-1,06,19
52,m,s,0-1,06,19
52,w,s,0-1,06,19
52,w,s,0-1,06,19
52,w,s,2-3,06,19
52,m,m,0-1,06,19
52,m,m,0-1,06,19
52,m,m,0-1,06,19
57,m,s,0-1,06,19
57,m,s,0-1,06,19
57,m,s,0-1,06,19
57,m,s,0-1,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,s,2-3,06,19
57,m,m,0-1,06,19
57,w,m,0-1,06,19
57,w,m,0-1,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,m,s,2-3,06,19
62,w,s,2-3,06,19
62,m,m,0-1,06,19
62,m,m,0-1,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,2-3,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,m,s,4-7,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,w,s,2-3,06,19
67,m,m,0-1,06,19
67,m,m,0-1,06,19
67,w,m,0-1,06,19
67,w,m,0-1,06,19
67,w,m,0-1,06,19
67,w,m,0-1,06,19
67,w,m,0-1,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,4-7,06,19
72,m,s,8-14,06,19
72,m,s,8-14,06,19
72,w,s,2-3,06,19
72,w,s,2-3,06,19
72,w,s,2-3,06,19
72,m,m,0-1,06,19
72,m,m,0-1,06,19
72,m,m,0-1,06,19
72,m,m,0-1,06,19
72,m,m,0-1,06,19
72,m,m,0-1,06,19
72,w,m,0-1,06,19
72,w,m,0-1,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,8-14,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,m,s,15-30,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,w,s,2-3,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,m,m,0-1,06,19
77,w,m,0-1,06,19
77,w,m,0-1,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,m,s,15-30,06,19
82,w,s,2-3,06,19
82,w,s,2-3,06,19
82,w,s,2-3,06,19
82,w,s,2-3,06,19
82,w,s,4-7,06,19
82,w,s,4-7,06,19
82,w,s,4-7,06,19
82,w,s,4-7,06,19
82,w,s,4-7,06,19
82,m,m,0-1,06,19
82,m,m,0-1,06,19
82,m,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
82,w,m,0-1,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,m,s,31-90,06,19
87,w,s,4-7,06,19
87,w,s,4-7,06,19
87,w,s,4-7,06,19
87,w,s,8-14,06,19
87,w,s,8-14,06,19
87,w,s,8-14,06,19
87,w,s,8-14,06,19
87,w,s,15-30,06,19
87,w,s,15-30,06,19
87,w,s,15-30,06,19
87,w,s,15-30,06,19
87,w,s,15-30,06,19
87,w,s,15-30,06,19
87,w,s,31-90,06,19
87,w,s,31-90,06,19
87,w,s,31-90,06,19
87,m,m,0-1,06,19
87,m,m,0-1,06,19
87,m,m,2-3,06,19
87,m,m,2-3,06,19
87,m,m,2-3,06,19
87,m,m,4-7,06,19
87,m,m,4-7,06,19
87,m,m,15-30,06,19
87,w,m,0-1,06,19
87,w,m,0-1,06,19
87,w,m,0-1,06,19
87,w,m,0-1,06,19
87,w,m,0-1,06,19
87,w,m,4-7,06,19
87,w,m,31-90,06,19
87,w,m,31-90,06,19
22,m,m,0-1,07,19
27,m,s,0-1,07,19
27,m,s,0-1,07,19
27,w,s,0-1,07,19
27,m,m,0-1,07,19
32,m,s,0-1,07,19
32,m,s,0-1,07,19
37,m,s,0-1,07,19
37,m,s,0-1,07,19
42,m,s,0-1,07,19
42,m,s,0-1,07,19
42,m,s,0-1,07,19
42,m,m,0-1,07,19
42,m,m,0-1,07,19
42,m,m,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,s,0-1,07,19
47,m,m,0-1,07,19
47,m,m,0-1,07,19
47,w,m,0-1,07,19
47,w,m,0-1,07,19
47,w,m,0-1,07,19
47,w,m,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,m,s,0-1,07,19
52,w,s,0-1,07,19
52,w,s,0-1,07,19
52,w,s,0-1,07,19
52,w,s,0-1,07,19
52,m,m,0-1,07,19
52,m,m,0-1,07,19
52,w,m,0-1,07,19
52,w,m,0-1,07,19
52,w,m,0-1,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,m,s,2-3,07,19
57,w,s,0-1,07,19
57,m,m,0-1,07,19
57,m,m,0-1,07,19
57,m,m,0-1,07,19
57,m,m,0-1,07,19
57,w,m,0-1,07,19
57,w,m,0-1,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,m,s,2-3,07,19
62,w,s,0-1,07,19
62,m,m,0-1,07,19
62,w,m,0-1,07,19
62,w,m,0-1,07,19
62,w,m,0-1,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,2-3,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,m,s,4-7,07,19
67,w,s,0-1,07,19
67,w,s,0-1,07,19
67,w,s,0-1,07,19
67,w,s,0-1,07,19
67,w,s,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,m,m,0-1,07,19
67,w,m,0-1,07,19
67,w,m,0-1,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,4-7,07,19
72,m,s,8-14,07,19
72,m,s,8-14,07,19
72,m,s,8-14,07,19
72,w,s,2-3,07,19
72,w,s,2-3,07,19
72,w,s,2-3,07,19
72,w,s,2-3,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,m,m,0-1,07,19
72,w,m,0-1,07,19
72,w,m,0-1,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,8-14,07,19
77,m,s,15-30,07,19
77,m,s,15-30,07,19
77,m,s,15-30,07,19
77,m,s,15-30,07,19
